popescul02towards,-144.625546478,-95.1071224478,-49.486351146,-74.6155942201,-38.9231933694,-13.0357544457,-52.9363956878,-72.2802648648,4.11773022636,-10.9871359919,-29.2098487903,17.8100757185,3.80085695622,-50.1346773993,14.1929448322,-1.11218878433,-28.6611481948,3.63493628533,14.9311581406,23.8771386698
clifton01privacy,3.69392638274,-176.737858103,-112.653154548,18.3581744428,53.0871329878,8.53946512498,-53.9504780965,13.4992687808,46.6414183128,-5.9871558887,64.663490007,-71.759599149,34.1974959972,-8.28755875596,10.8211128929,-17.831390484,-23.7189775669,-41.402108418,28.6916914238,-4.24489726042
ambite01fast,-196.098197254,56.9552336906,43.7094585588,-34.4061171496,-55.271482576,-11.9641947896,-18.4710755376,34.2595101867,-11.3369189531,43.3369524171,-11.8488993955,-24.9864787153,13.8682152579,0.617144302043,-7.68811819306,26.4443921938,-30.66016867,-83.8372906907,-49.0171635287,23.4920336953
289242,-236.870916037,164.389419488,82.1822563314,36.6137035668,-72.4753653445,-67.414696382,-17.9015979473,-36.762913506,63.5631161012,-54.3378830586,7.76050592585,20.6731813231,-38.1614012726,-5.04717983597,-40.5695869255,-41.5381830843,9.43345368147,-21.5239462031,27.90302811,-23.9519107151
mcgowan02who,-104.385088475,-9.02058250519,-102.35930634,-39.5094262008,-43.2323283576,55.5457423523,-67.8714784418,3.56172505681,-79.3162735043,-81.9268105839,58.793715413,-35.7603575397,-27.7522871978,41.0979651753,10.5026640697,-21.7492860873,20.6917152855,6.58474662842,-19.4463740533,34.8832724566
51542,10.384536389,88.4910409158,-14.3629166257,-32.343376468,-163.307732945,-76.9264754443,50.988407309,84.9022183888,-2.43728671243,36.5628452917,-28.3713710279,-19.4459495744,17.7117203777,6.036701152,-63.8356800669,29.1309125786,2.97407135193,16.3356061156,37.7278120265,-45.5606994177
455752,-138.970909973,-26.737341209,-81.473765583,-30.2412297549,-39.0384339334,37.257979297,-53.4416137263,-1.03853570762,-38.1199913134,-68.6005408567,55.4061467854,-58.3323660203,16.7596554837,9.39568098024,8.03790862145,-12.8143709526,3.41502643483,26.5363964513,-17.1006696511,-6.93060242882
miller01training,121.961465906,113.403950835,-46.7883203029,-34.3550006127,48.557057824,15.1212388984,61.3418314971,59.8477072526,-69.4016386019,-25.6313898097,-21.1764878511,-5.23588526156,18.5350534326,-52.9731653361,1.86412102492,-8.07675000137,35.797531742,57.5159840618,-12.4732558244,19.5336022014
nissen99repository,145.82248439,107.615967326,-37.4753366259,-60.4569608761,-3.42498242771,-87.6145380731,105.680151634,44.3448485353,67.8507384483,-46.8345914711,72.6072455689,54.1437889125,-6.37436512901,1.55003307838,22.953605036,-63.0524100302,-11.3552788178,-26.7830090544,31.1008162958,48.4718911827
grolimund95integrating,-50.9723195527,-104.950840394,-118.315275417,-32.523487942,109.15598435,-41.600124795,-14.6046679812,0.356050335908,62.6759134418,32.1847520383,-15.008324128,-27.3180784681,-44.2232528869,-38.0668502698,43.0705933647,-133.143030252,75.731470979,-41.235994118,-41.1949573442,-0.183738440188
493991,344.160697524,101.006823059,90.4745955662,83.6286712915,7.70384708821,31.5783711218,-140.52530685,-56.7626806327,-39.8705386453,-17.7525188248,31.4373071501,-9.64877644572,39.4555479852,71.1645391568,21.2040628553,-53.6513249404,34.1270692426,-15.7987841892,-4.32299635669,-34.7028270412
degiacomo99incremental,-200.995905165,210.868660518,-67.4903186651,153.886787722,-29.231252689,-134.95582596,-111.52897723,-64.3050149748,-77.3152243602,76.3039404606,58.9099069976,68.9446940529,14.4511262542,7.87229037966,41.8317030355,-15.5241140348,-7.36859345941,65.5437602706,5.72399594893,-8.85096343455
srinivasan02web,-144.881258603,-63.7695427903,-56.5022941108,-25.632847306,-50.1074352895,46.4753797463,-63.484385261,-53.7030268406,17.7841853318,-14.8032652026,-43.2127109845,-28.4114524187,30.2400122147,-35.2245862054,0.676754034308,20.4499938891,3.27084731736,9.21610683019,37.9056912755,-4.9141322218
12369,-234.227278572,109.462342144,113.133563722,-9.98219376969,-53.4384642468,-0.5069193774,-46.810693299,8.69353575315,23.9967345897,20.2284234209,-7.46569250131,-39.221749422,32.9887929812,-11.7844966793,-7.26969211819,7.98254983645,-9.78038158997,-94.552067931,4.96708641995,41.2127717158
6729,211.110616184,16.5243060303,-64.3714030312,17.3638522099,-35.5975132039,18.8471614579,127.767045294,-84.6610182277,-11.8809982117,35.8453917198,82.0960342664,-73.1906718157,62.8101734432,-61.2795824192,-98.1248460938,75.9929799761,45.5761321945,60.6307404671,6.83897548006,-11.732210386
463357,170.425800001,111.971040966,-117.957565989,42.4799365476,21.205164062,-5.51839030651,65.0314611696,21.6208996152,-27.9898149012,35.4388722051,-5.50761594387,-46.8918573506,-3.62273525132,-61.1083330285,-19.3179266606,-42.6334046081,4.97657003083,-1.84302702822,-5.75435752177,22.8953828102
524967,-146.372391753,-74.6672649003,-92.7784606366,-71.2433780757,4.01154313704,-56.6181487011,-30.4536504497,-31.2715231073,26.9165279525,-18.4157940161,-35.615553526,19.9909844897,57.3297662464,-30.2430908378,-8.55322913232,-23.3763809797,-63.7330500756,-4.77742969722,24.0691914342,-40.2331717255
bellatreche00what,-416.411331528,263.793793589,192.303779038,145.595202662,114.088306453,14.6064335389,26.2299793802,50.4716144186,-9.69839624711,32.040576593,-19.2828952859,81.2864640418,74.2770813209,76.3653854663,-16.056688491,6.38354534542,3.8967010605,56.3260409665,72.735670647,57.4779628821
508147,108.544107528,130.283242449,-7.95578574296,-51.2717331183,99.9798812938,14.625554887,66.3947900041,81.5085486016,-22.2260590077,4.69819496381,-28.5856801174,6.61286170924,38.8115791056,-58.9195576055,32.7403261945,24.1190364953,19.3578000914,65.3819421128,22.5145987136,-6.87513743544
decker01extending,252.926852021,89.9183000094,-117.835806179,61.9607817052,-28.1721630686,-29.3424158691,13.5551769554,-50.4626082034,88.8299384362,-24.8042850473,-58.8790891642,-55.4856678951,-38.7511742744,-39.5319026,-48.0547813465,1.787353025,13.6790199648,12.9966417949,-0.789637083423,-1.53727441247
kinny97modelling,193.472342686,52.7110811227,-64.4278516481,42.25163749,-6.60916145191,85.4766450475,-28.2697708199,11.4312241338,15.8915374764,-33.1807276135,45.6813215728,-14.7446073072,-69.0866593156,7.56542333023,-0.218311229973,25.898664788,-31.1070182577,26.0914315356,50.9528608442,21.3537662034
dix98nonmonotonic,-234.715779305,113.408854129,-103.15540178,436.050116118,202.326095206,-46.4742372474,-1.00266598276,11.8914780124,51.9525768525,51.2466727894,128.219577313,51.4612757985,53.4374994424,-5.13728298919,0.478796782293,-51.2029472682,29.108786754,-29.6123982682,-29.8219062871,16.2595024041
315153,-292.439003788,170.77532193,134.418318797,162.612695167,-47.5950352214,-88.8284795575,47.6608599012,-25.1410659121,81.2196662886,1.30641155432,-21.7680183067,91.6415077399,-43.6114578224,33.7105748135,-40.7739186941,-87.0478851061,28.4612981828,24.699780915,44.2432387316,-23.2456667013
fleuret99graded,-52.6001825975,-111.570644483,-50.3543409929,-158.460257632,162.325393257,21.4923386272,-51.9789386146,-18.3613525034,108.836725707,22.7720744261,31.2769480139,17.2302619056,-41.8396539185,-26.0230102218,9.37210262848,-13.1473877593,72.0452655417,-25.1543203253,-63.1068189473,16.9560503899
yang99mixtures,-20.2298850935,-70.0440978125,57.8664039258,-214.716247425,188.601005219,88.2251011577,-87.7397160006,0.884823613859,30.7873365148,52.4806639352,27.8247264155,21.9946114952,-0.0465442484111,13.5848870563,-11.3700490977,17.6026702026,3.80127632715,44.6408800987,12.4443646081,3.1510152391
thompson99active,-135.871634663,-54.3175726763,-75.2034746958,-60.2748617653,-1.91378991967,-70.8078702344,15.4135852863,10.3980424604,26.4314638771,6.58015235276,-22.8808217885,-10.9815720234,56.6229135262,-9.96045909673,-23.8437213793,-21.4903675624,-42.8066061269,-45.3327733915,-16.2335865506,-44.1350231089
auer00hybrid,258.580914242,-241.254140397,416.128026009,100.104474007,5.70781856261,-67.1245448115,-102.802779092,83.3902241911,-28.9808709168,-234.019486231,-58.6846027958,82.0137121679,52.7802846836,-108.390209385,-52.7491389397,-109.256736579,-8.92308090546,60.5812200572,24.376287348,54.0996649772
bollacker99system,-137.003146523,-85.1004510904,-86.8983316369,-76.6398962159,-56.044856638,-6.10693539079,-60.1430427556,-73.8718687908,-65.5183873257,-38.8310018286,-60.8406610186,58.625095343,-18.9248803974,-24.4020773759,5.76250993135,-40.8511830444,-7.45894814898,14.0951554429,1.99824124425,29.6198680588
ashish98optimizing,-145.874299977,24.4517368356,77.3530794098,4.85919459244,-80.5410381401,8.88260496657,10.9681350801,42.6792860015,3.98512431517,70.8077567091,-29.5465932748,-59.9958601189,8.51068156731,4.08456070923,-1.62205932399,-21.7592988003,20.656493949,-27.7335008677,-62.1105789269,4.42756035109
dotsch96good,-34.6790235907,-374.056755426,-170.112784232,102.830830851,114.988090386,-26.4634029824,-68.083249757,86.4901495355,73.6242420227,-96.4829197793,151.450405431,-169.543120635,36.1916022842,36.5493854968,-67.2545699559,-11.4600506049,-94.0938561609,-19.0251088875,17.8785723887,-28.8486271754
sistla98querying,-53.3950536097,257.454464756,114.557444033,-90.8439157709,225.509573075,84.8556057828,32.572786687,56.8046377673,26.4817768894,27.0654930584,3.83203566532,-35.0998679253,-79.7562735558,11.6641849016,-41.1315140033,-6.50828204568,66.112202329,-94.4604509721,74.7023146628,-77.7753162079
33084,-181.881698097,-110.01314215,134.711362354,-55.0464993042,-64.1444129752,-37.1718497128,-40.2280742316,-56.1954316471,-6.77234961236,-57.7952866569,39.319772118,94.060728826,-58.2705841147,-39.9834803762,66.5259427783,34.5991813675,1.75749699328,-46.7366364825,-15.3641715456,-9.24260854347
hu01overview,-149.231888856,-29.8667619238,-103.174503012,-46.6452619411,-56.7833946181,33.9282896667,-64.7567439994,-8.79443198103,-18.4088051044,-66.2012562075,-17.6240974953,-34.0828943514,31.6815325829,17.6601219274,-19.165384643,11.85742426,-5.30643871936,29.9801511097,-8.36093094274,-16.763004131
539761,195.248362696,-95.5411737177,-68.4733605637,46.805194498,-65.2644194099,117.940167594,13.8667809745,34.0459934524,33.7805582181,10.2458747719,77.497122081,-0.783713675972,3.78634514547,-28.0020054314,16.1925644058,16.6877146451,-15.983374863,-9.08275754776,20.1162356408,-41.4508997144
sarawagi98discoverydriven,-131.022605955,-123.345724385,1.81598356696,-8.92645945293,-83.89265025,55.5292265847,-44.2010460261,-11.4184442774,-9.50499684843,-37.0772265147,10.0077913229,-3.76493834031,-41.5385842666,-42.8206921653,-3.70120186009,-4.41464735239,31.8346972359,37.2402034145,15.5078482187,0.34406917499
vianu01web,-116.596817737,126.402255107,30.865261911,-11.7863034886,-119.806928888,-97.8977978968,-17.3315921618,31.0242644428,62.382456492,-57.5607395715,88.0613636959,-19.2269711786,17.6166210311,-26.6917425471,-38.8703687346,48.0525311212,9.14908209811,-2.04451511674,-20.5002772478,26.9170250134
chirkova00linearly,-118.860463078,138.542383117,36.9205802777,-11.5995318848,-119.953821097,-113.877477588,-18.1402848557,21.0648316478,68.1786075173,-65.074373894,95.3295604512,-15.7520738238,5.10099345573,-30.4245649017,-22.445650442,51.0972830848,10.0710151546,4.47888238228,-22.4742478058,30.3625920873
schohn00less,-109.40171479,-87.7428545826,-38.722959226,-121.573153038,7.44804250832,-80.8990890181,4.07732278883,-3.28237841991,36.6473430298,-47.8642626247,47.9301926854,88.0793740235,-34.2422944265,-24.1834550666,11.5293498154,68.4679261861,1.64905545888,-26.5144463661,30.3847356162,53.3736817219
516803,-276.531762179,365.684925662,204.95476541,-54.8937847407,181.15366396,158.791667897,54.9204774991,-26.2066298483,23.8492648769,-65.650600581,-18.1999051808,-29.5368182344,9.13440098748,-16.2484672628,10.2682169994,29.01096196,-10.3484778885,15.3478561503,-14.3584710202,20.7275173499
wang00argumentationbased,-142.377760328,233.322849494,-85.4362049323,233.164194339,45.99871974,-153.90020665,-87.1364351916,-21.1653077318,-140.439963553,93.6568014991,46.3822557416,-5.01291159244,-13.8881328409,-35.2121077084,61.1888340619,68.7529060892,-48.7052747852,36.901481567,16.9310699113,-16.6666119593
498960,169.10742429,102.180137138,-95.893244283,53.1451850395,-54.725188247,-57.5300105231,-14.782352652,26.897311736,143.672944007,-48.5053665481,-80.1765031419,22.4761872974,-103.740910834,1.50734639787,-10.3921352596,-5.06424000218,-27.0167962599,-21.4003087831,2.59662599787,17.6898007617
hustadt00normal,67.304361398,116.751205286,-21.1372660803,-34.2426669301,-93.7570345153,-15.1159567942,73.5433033744,28.225838267,-41.4796351218,43.2582475478,-30.0926518789,-27.4765237211,33.5601317663,-37.3012689756,-44.9525629769,22.7688397934,-7.84683057856,13.3448871698,24.938881382,-48.6602570108
240825,13.3555263244,25.0436136853,107.298829303,113.923741941,94.6832334092,53.8224294242,30.4099649491,-60.7945871424,33.6026059145,-42.5671493154,2.35708075026,13.773890773,9.49303342255,31.4814001017,10.2423082066,-15.4384882613,-68.8702083055,17.970499683,-68.0087307843,3.51055291832
gotoh00language,-104.414385818,-123.356420717,-67.5480079617,-110.807311493,26.9319336045,-14.2304168382,-36.0631980253,-54.8894604752,27.6573803817,-14.2099655286,-4.89441993267,31.9651645745,-2.88756503676,-50.0644657007,12.0415592546,15.1669378113,-10.1775517067,-36.777551827,56.1578975176,10.6165850852
flake00agents,203.594749316,87.6865547099,-24.5763983027,52.6614245288,28.8058727017,102.319408026,-81.4927885518,24.0885864742,0.87919147117,-3.45930142282,46.7831032257,-2.48612759204,-27.4111500978,13.8606285142,-7.04964013243,10.3586399326,-40.8830674356,42.2130652834,71.0772770476,41.6602260613
halevy00theory,-79.5360541465,161.482318017,27.4927255081,-6.33313852939,-132.840319613,-109.429657465,-9.93152000696,30.121360648,54.0530216985,-49.5451936993,97.7986229945,-21.5093350061,15.3706309226,-9.29020841681,-3.03333947756,59.6420470168,0.0568309424303,-6.66927183649,-16.4096365239,-7.33842069579
eriksson98to,201.050965108,74.903506163,-137.466993527,46.855099746,21.2592536818,-50.8472536129,-48.1010110107,-22.430813705,86.2885736007,-44.4165289715,-121.910749239,-15.4676421395,-38.8976866939,-20.9222226763,30.5254962338,22.1015743936,26.3429940772,15.995754613,-23.5873125546,-29.3341667088
giunchiglia01tropos,185.257382308,44.3826523267,-91.2762481166,59.2679227909,-36.4715350776,42.8762119825,3.37670606992,-7.01580032456,44.1730175257,-15.7352227747,56.2623459682,-41.1611128931,-74.8222923758,-14.2316303226,13.0401296779,12.4845054927,-6.91239815155,3.76720300443,46.9474957271,13.2911601518
inza99feature,-11.6421760603,-96.9840541501,-157.349991917,-27.4177139245,86.3786738312,-63.518019001,7.06831602723,12.6999981527,40.9063769922,-11.8726523833,-12.3293452832,42.541216249,51.8004460561,0.7712381298,20.4417325325,-78.6520764324,14.9877213602,-44.2117346988,-2.5909740398,-7.17315739843
527452,239.551613591,86.7246166204,-107.167166551,62.8889302881,-21.3745337247,-29.0203256503,6.24196186671,-47.2863096544,87.0743584569,-22.3114170381,-60.2062365053,-45.0153576614,-32.8888315125,-34.5019726137,-43.0714747118,2.43448978576,13.1425619912,10.043957221,-0.49433337848,-2.10978427909
539227,144.285357115,-223.490903302,348.474461153,108.276996854,-14.457891379,-48.8108209035,-123.203229723,-50.3462002304,23.5981589376,-119.904027903,-3.07822675526,30.2320427774,23.7890772897,-8.70475986915,-99.2957208781,7.96469732057,18.1391358776,50.0257713144,1.00854996694,53.5321916225
bonner98logic,-170.0966442,156.491693849,-124.983235195,364.16985796,137.77774794,-100.234405851,-49.5269090279,-12.8545958349,-65.1391548355,101.424908062,86.7929982996,8.340708025,21.0402774508,-26.6844024157,16.1661449284,15.9382023873,-53.2741935432,-2.74224092456,-36.4158281157,40.5084638229
shehory99feasible,94.3362595785,80.5520616479,-26.9608487906,-79.537545785,117.118192904,4.54148293387,35.3357131017,91.7420969552,-56.5103527478,-23.5188822678,-12.2436399043,74.1934071594,74.4585616608,-8.20779258895,36.4723259951,32.259252783,-8.07935443239,-0.0130336957575,32.2158798188,18.7810686579
cabri01engineering,175.848839592,94.7378694929,-116.652654672,47.5427199872,-17.5878108569,-26.9458343099,-19.1923203773,17.6883380743,134.207386279,-40.7561671393,-85.1415712528,7.3458154474,-67.1091355596,-26.3971644875,9.66702091264,-13.6312109449,-24.3513206261,-8.6440175164,-9.21155158469,3.79622236692
poupyrev98virtual,227.234187909,-106.278480203,159.653450377,-113.502338654,33.0110900773,-8.78883550514,8.74005154949,87.5370308152,-52.760751153,-43.5814968081,-32.4396280428,-29.9929919411,103.459674007,-59.9170413588,74.7427443433,-96.2498646807,-45.0691218466,-47.1723064361,-7.59288005022,-35.2743854699
georgeff99beliefdesireintention,178.321103195,107.296280505,-116.231170132,45.2238991463,17.9986788857,2.47006112569,58.9621451391,14.5815742405,-18.1659805177,33.1050560732,3.25971636591,-47.7814367745,-7.03640399553,-54.2603921823,-18.727523918,-38.0832153391,-6.38998780017,-9.64167718769,5.27140534572,26.7862071576
140079,-57.4644687442,-120.98588116,-59.237752064,-176.766086147,171.012922447,21.6650457192,-59.0653318123,-18.790760184,118.653152709,25.2359136114,34.6935961809,20.4694735808,-47.3823230227,-27.522133102,13.9209868063,-16.9759769518,77.3299361849,-28.744515355,-74.3991885939,21.7884471088
meretakis00scalable,-59.2131783227,-105.812424253,-103.843484988,-87.181462633,162.660206839,-9.81167023689,-22.6161301116,-3.66732023796,102.534136718,67.4041913026,-9.14225208673,-27.7114698507,-87.2067581681,-26.8653167436,11.9795345828,-112.863833777,78.1433251075,-43.5122017489,-76.8834710054,16.797294471
406717,-113.19251285,-238.19244724,198.478989756,90.3067649482,82.3841931785,-39.5402342362,70.3603465011,25.2170612112,-19.3855177954,-16.4183037314,4.45378345845,-14.2418291436,-1.05000480825,81.8837031927,58.6794773781,-14.9775240262,45.7308928128,-8.73415156418,5.24720859615,49.8408788988
455692,88.0702862497,133.010683745,-53.4575691023,-10.0598721168,-119.543964503,-102.020730711,80.4032165445,20.253362693,81.9856183448,-73.8765473324,10.5265970124,27.547806194,-41.0877634339,54.9192438883,44.630005888,-49.7200783479,-47.9752620622,-13.3224345315,48.9644259163,-8.0114287001
cicirello01wasp,333.458563787,78.9064325832,-32.423060706,58.190918265,17.0244871284,-85.171611295,-32.8754547154,-128.348877838,50.4272545815,-36.3131604425,-95.0495498261,-28.7379115996,45.7507334272,24.6441641515,20.1745807953,24.7122350853,70.9010570596,-8.73570337706,-12.2523827608,16.4610639495
panzarasa01social,72.9316576804,77.5644676512,-76.2842412103,-79.9947265612,44.992175189,1.14308716506,55.6733530161,94.5612324973,-68.4390074174,-34.5752111319,-15.9484378943,25.4678805988,43.5829789569,-8.08938556696,18.7341514245,43.1928632093,21.1680592071,-26.9929019064,-6.75300308965,-29.5303636999
507954,190.549276921,51.8454676819,-80.8817989794,50.9879053181,-26.9807373975,47.125621462,0.920423559337,-5.86314969289,35.0833360658,-22.1640565907,52.1161832453,-32.7033855294,-73.6620467083,-5.18491819963,8.12239469576,7.78700037331,-10.8966935001,6.32876074375,47.4876907864,13.506261566
erni98generic,396.200032181,32.8468860661,-9.87465028966,-158.540488176,68.5343140713,-132.670470148,274.465431608,-243.982478713,-73.1523810407,-23.0706424946,98.0781152785,100.19917139,53.9785197482,105.836631557,4.8130174108,45.2151624098,20.6012877936,16.4271309805,-68.8480806497,-19.9588621984
straccia01reasoning,6.18412064899,99.2531460054,-24.2145210519,-35.5717854107,-164.881317949,-84.2762622875,54.4424446432,82.3659104039,3.74507633295,29.5637124833,-23.9391017213,-14.2597573806,23.4731951168,1.86429738163,-68.3624572802,41.093782704,-11.1774593408,11.1485345074,36.0700917707,-40.4296433526
najork01highperformance,-155.995557809,-30.7732445584,-112.351928426,-50.3691442357,-54.8710709013,32.8155964292,-78.9060971614,-5.46976863517,-32.3905560183,-88.4249800177,13.8842278086,-64.3051113623,27.1442532311,13.3699802724,3.31351632658,2.07720785696,-0.224043436207,29.7667708331,-26.6235637077,-22.3737272379
chen00features,-134.036581335,-28.5976143737,-152.319101958,-70.5493757182,-62.2664813283,10.3140567177,-47.4560127992,-12.0835076258,9.43907599,-43.4695855262,-103.075324137,-11.0314380199,73.4665513101,39.0063579192,-24.7743235677,39.1383977832,-13.0108741499,34.1191199414,9.14069026874,-21.727604562
seymore99learning,-100.719100415,-58.0792044878,-109.33472999,-127.692293311,-28.1895300626,-42.5395800996,-14.2279254598,2.63202757725,-31.0397333525,5.32200350775,-37.504070752,30.8364534928,-7.61896973633,75.6011179696,-51.5644476342,-24.6625778802,-37.4511741431,5.09573727606,5.19899617365,-23.7573541882
hannebauer99rapid,123.924422656,122.385155571,-106.784880804,9.31866889593,7.09752515367,7.65851728261,35.3499067306,52.2436740992,-104.430852158,3.48075709363,6.34086526464,-7.03462300363,-9.4011910067,-30.6130231336,-38.9291628371,-39.6414763829,3.29133701879,9.1198445146,-30.124219984,3.74039161236
crescenzi01roadrunner,-120.020663577,-4.08551082973,-80.1785644713,-70.5385603656,-39.0497481276,-4.09910791877,33.1178130598,25.5994237772,-4.60589750086,24.9246797728,-62.2901147997,11.5531458979,32.6926993939,95.3379911571,-38.4585907055,36.1519718873,-1.2095190876,-38.315421815,-18.1501343706,-7.84210807419
390217,230.763146365,-87.3762957111,-34.3828270274,10.2174204284,-37.0744321521,154.58313689,57.2107420697,53.590820788,20.323491549,-23.3083581852,87.0252690501,25.3806477532,70.9240552914,-30.0884721081,14.6910105161,47.1831747223,-20.4157794729,-14.2171467202,15.7648561444,-64.2728156297
godbole01document,-128.438867194,-49.4004584422,-72.6782533688,-23.6377213393,-32.6076867358,42.6858158153,-46.2858642846,-7.99230161828,-20.5473047561,-62.6185370156,58.7107351697,-66.1370178708,14.5042113332,0.370523281428,4.797963336,-8.75848153567,10.7846849655,23.9027738331,8.13083609682,0.713812442478
412974,315.727805831,-125.639414674,90.0105404811,-130.716684164,98.8006074877,-155.649387733,64.6260299777,-305.534407748,-32.8325306374,27.7570246769,-27.8794174231,-92.4356433274,-32.393227578,32.888912733,10.9435503586,-13.8881727476,-47.5976208763,-2.41595583202,5.54619215646,-13.1779310308
5234,-43.2876643131,-279.098998859,-142.96159027,277.019712869,168.659471067,-32.9855618906,57.2742584855,100.048298209,10.1288563101,3.06920024478,-62.9279670436,53.3416954207,-9.79153744207,40.0406208247,-14.4557409,26.7898301351,57.8133973533,45.8508274166,24.63731093,-7.00444365017
455997,210.313424615,138.966834749,-32.4101838763,55.215416843,83.866182084,74.5998044081,-118.29094671,-15.1791881367,22.7672938738,42.3708212314,-38.7559324263,8.82825904817,19.201578934,17.2611722013,-24.5758777007,-7.42580855586,-65.2366954778,23.5994415772,83.3512810884,26.8537728485
flake02selforganization,-141.101575058,-23.6630487653,-78.4073713711,-28.5027431905,-36.9877716301,37.4196463603,-52.9266503882,-1.36445482193,-38.2244592293,-64.0979350547,57.8909549846,-58.2202640547,17.0282245567,8.36657060081,7.53305423181,-13.6812273793,2.04851515047,24.024584922,-17.4936579468,-7.55132993319
gomoluch01information,203.893717835,100.429535814,-11.0069009801,30.8277746444,53.8610280957,104.380143312,-110.481842413,32.9964615978,5.9811518632,52.3027987862,34.5027059119,-9.56479460314,-16.3735210554,29.9066222972,-15.1898073785,-31.4433183202,-37.3030025912,51.7538520322,57.0552963146,53.1391845956
nahm01mining,-124.545515674,-24.8114909261,-71.7938368411,-55.4137802729,-32.3337484851,-60.190194405,9.5992523944,21.6300926154,13.5333727037,-0.246389512021,-23.5324480605,1.4481162123,41.7489379839,3.57937357781,-61.2832546091,13.4048083773,-32.790632685,-19.2678969562,-9.92345424764,-23.291552536
532267,13.3710658391,25.0949905369,107.590309366,114.318908022,95.1049302104,54.1922528042,30.6613126392,-61.3145876667,34.0075139587,-43.1849611104,2.3924835057,14.0046469878,9.67650959017,32.1092351453,10.5040207179,-15.843867475,-70.7341931222,18.4767393583,-70.0784183322,3.620090911
moreno97dynamic,257.456648094,93.0849580792,-121.069043965,62.4295577786,-26.5279740641,-31.6945528261,11.337348441,-53.4111971541,92.8247980903,-25.2841519321,-64.1850406229,-55.2067873555,-39.6012734203,-38.6738572638,-48.2478248493,2.95409328439,12.0147141299,13.61875705,-2.06875827759,-1.0831592679
yang98extraction,73.7364410456,-110.927388362,95.3319306971,-154.485718816,139.7563127,-45.9804812937,8.73077531723,6.65230191282,-20.9113199145,28.6340387796,-8.8034427369,-74.152503001,4.00298249014,58.1835019011,-28.3097428224,22.1902668929,4.32700347982,47.1920310948,26.3301384107,38.0737153223
